antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Hombre', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.0723867234740841,0.5312020580580923,0.04484481233467375,0.6195170907373517,1.1662550649786851,1.0,0.006392835849158257,1.2321130083093834,0.15367895059203876,0.08026003824091778,0.18838613564178833,0.3519692368131069
"frozenset({'Mujer', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.13771382907348925,0.5312020580580923,0.08451456580358707,0.6136970148327437,1.155298639233867,1.0,0.011360696376689239,1.213549881678843,0.15589133185727824,0.14461734208871405,0.1759712434592429,0.3863988070825156
"frozenset({'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.12935937813826082,0.5769100924331323,0.08451456580358707,0.6533315714710449,1.132466878358122,1.0,0.009885835004750515,1.2204454537789835,0.1343516074176415,0.13592906972748206,0.18062704326227522,0.39991339130881454
frozenset({'Entre 43 y 54 Años'}),"frozenset({'Mujer', 'ANDINA'})",0.21010055254757337,0.34177610071493586,0.08451456580358707,0.4022577036509712,1.1769626454556605,1.0,0.01270721819582396,1.1011834084779561,0.19034747168980684,0.18083316570049193,0.09188606339230156,0.3247691028945296
"frozenset({'PRICE RES S.A.S.', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.027657292303221698,0.5312020580580923,0.01629438435602354,0.5891532756489494,1.1090944899624608,1.0,0.0016027737642379386,1.1410531328499538,0.10116141770980094,0.030032135093412307,0.12361662116263782,0.3099139130748669
"frozenset({'Punta Cana', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.005991273765314713,0.5312020580580923,0.004704987457640156,0.7853067047075606,1.4783577977434708,1.0,0.0015224105031155246,2.1835704804071576,0.32552406820815794,0.008835850601094649,0.5420344756567987,0.39708197549846475
"frozenset({'Entre 43 y 54 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.008580939886413654,0.5312020580580923,0.0055254757336319,0.6439243027888447,1.2122021988070406,1.0,0.0009672628058961944,1.3165682061809103,0.1765702566383372,0.01034234522476404,0.24044952984183685,0.3271630684934932
"frozenset({'San Andrés', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.019127632934057528,0.5312020580580923,0.013405581884302607,0.7008489722966935,1.3193641885703098,1.0,0.0032449439039515023,1.56709453930693,0.24677946810548523,0.024967368119448604,0.361876405719425,0.36304264310100354
"frozenset({'Entre 43 y 54 Años', 'Santa Marta'})",frozenset({'ANDINA'}),0.012379971539312926,0.5312020580580923,0.007632250317298201,0.6164998274076632,1.160574997885725,1.0,0.0010559839569145657,1.22241911593673,0.14009248079391723,0.01424060725904191,0.1819499654717784,0.3154338564253633
"frozenset({'Entre 43 y 54 Años', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'ANDINA'}),0.004076801121333977,0.5312020580580923,0.003239219339592405,0.7945492662473794,1.4957571308213709,1.0,0.001073614193646258,2.2818022276152035,0.33279902007863105,0.006088304511610347,0.5617499238550848,0.4003235852977776
"frozenset({'Hombre', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.08512993201058087,0.5312020580580923,0.05234886135884824,0.6149289694292456,1.157617821883508,1.0,0.007127666272482208,1.2174323818830328,0.14882664738774637,0.09281990664969389,0.17859914449353217,0.35673844795021264
"frozenset({'Mujer', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.16139260791343849,0.5312020580580923,0.09684753020208797,0.6000741387984219,1.1296532641309867,1.0,0.011115444723106702,1.1722121208501077,0.13686096792941205,0.16256482723497048,0.14691207997850816,0.3911959125672251
"frozenset({'Entre 55 y 66 Años', 'ANDINA'})",frozenset({'Mujer'}),0.1491963915609362,0.5769100924331323,0.09684753020208797,0.6491278320396414,1.1251802326805016,1.0,0.010774626155978476,1.2058235055413922,0.13076283793976623,0.1539072739743703,0.17069123681494433,0.4085003313056334
"frozenset({'PRICE RES S.A.S.', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.025918028093176698,0.5312020580580923,0.015221766870221832,0.5873042044517726,1.1056135712251796,1.0,0.0014540570063189158,1.1359406783370638,0.09806654200196947,0.028089710428364143,0.11967233934792383,0.3079797640254921
"frozenset({'Punta Cana', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.006106654929126052,0.5312020580580923,0.004777634857076925,0.7823652904128762,1.4728205181903054,1.0,0.0015337671908745728,2.1540587107234286,0.323003111688108,0.008971560634268473,0.5357601002137237,0.3956796485450005
"frozenset({'Entre 55 y 66 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.00873050806172465,0.5312020580580923,0.005905806236565573,0.6764561918746941,1.2734442226139056,1.0,0.0012681423862846734,1.448947345517878,0.21661926818276436,0.011059008050189653,0.30984379584712707,0.34378700346319074
"frozenset({'San Andrés', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.01876866931331114,0.5312020580580923,0.012948330605494707,0.6898907103825137,1.2987350103735238,1.0,0.002978374839252068,1.5117184735747864,0.2344197335919381,0.024111341879729763,0.3385011710313475,0.35713311915891705
"frozenset({'Entre 55 y 66 Años', 'Santa Marta'})",frozenset({'ANDINA'}),0.012452618938749695,0.5312020580580923,0.007863012644920878,0.6314344543582704,1.1886897740317428,1.0,0.0012481558364438629,1.2719527028107254,0.16073923466535867,0.014675503872259308,0.21380724472676688,0.32311837757533807
"frozenset({'Entre 55 y 66 Años', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'ANDINA'}),0.0044186712363305375,0.5312020580580923,0.0034443414085903413,0.7794970986460348,1.4674210817172493,1.0,0.0010971341539694648,2.126039789333037,0.3199460839129177,0.0064721800647218,0.5296419168553231,0.3929905749857019
"frozenset({'Entre 67 y 78 Años', 'Hombre'})",frozenset({'ANDINA'}),0.0522633938300991,0.5312020580580923,0.029358096125329584,0.5617334423548651,1.0574760278760702,1.0,0.0015956737616803392,1.0696639608114797,0.05734935795394453,0.052982686152778305,0.06512695889897101,0.3085003642328205
"frozenset({'Entre 67 y 78 Años', 'Mujer'})",frozenset({'ANDINA'}),0.10983004781908233,0.5312020580580923,0.05960932792608768,0.5427415275670208,1.0217233147610782,1.0,0.0012673804879724596,1.0252362071008314,0.023884703850218854,0.10252320718522383,0.024615017423345306,0.32747872404255063
"frozenset({'Entre 67 y 78 Años', 'ANDINA'})",frozenset({'Mujer'}),0.08896742405141726,0.5769100924331323,0.05960932792608768,0.6700129689226187,1.1613819513831398,1.0,0.008283123093046872,1.2821410168318221,0.1525267384340776,0.0983217147972454,0.22005459081949835,0.3866690647384925
"frozenset({'Entre 67 y 78 Años', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.01324319357967924,0.5312020580580923,0.007217732802864872,0.5450145208131656,1.0260022764323755,1.0,0.0001829211180775451,1.0303580298425334,0.02568342367044543,0.013435150936642404,0.029463573790144568,0.27930103378657556
"frozenset({'Entre 67 y 78 Años', 'San Andrés'})",frozenset({'ANDINA'}),0.008935630130722585,0.5312020580580923,0.0056494036503181525,0.632233381157341,1.1901937719680293,1.0,0.0009027785348324152,1.2747158603387894,0.16124147237409422,0.010569742712314308,0.2155114475988212,0.3214342562437684
"frozenset({'Entre 67 y 78 Años', 'Santa Marta'})",frozenset({'ANDINA'}),0.006529719196434295,0.5312020580580923,0.003722110877025046,0.5700261780104712,1.0730872920453427,1.0,0.00025351060133771636,1.090294148077983,0.06855702122872137,0.006970118916150509,0.08281631909806865,0.2885165683503947
"frozenset({'FAST COLOMBIA S.A.S', 'Hombre'})",frozenset({'ANDINA'}),0.00663655360737072,0.5312020580580923,0.0038588589230236702,0.5814552479072762,1.0946027770165156,1.0,0.0003335079883754876,1.1200664674396656,0.08700398895768387,0.007226601576567564,0.10719584143441306,0.29435981895786156
"frozenset({'FAST COLOMBIA S.A.S', 'Mujer'})",frozenset({'ANDINA'}),0.011392821582260359,0.5312020580580923,0.006756208147619515,0.5930232558139535,1.1163798159627998,1.0,0.0007043178760341613,1.1519035144858305,0.10544887010440662,0.01260866097774942,0.13187173454682527,0.3028709859376272
"frozenset({'FAST COLOMBIA S.A.S', 'ANDINA'})",frozenset({'Mujer'}),0.010615067070643186,0.5769100924331323,0.006756208147619515,0.6364734299516908,1.1032454420538018,1.0,0.0006322688227108561,1.1638486493865994,0.09458743616367363,0.011633211678832118,0.14078174982026656,0.3240922271572366
"frozenset({'GRUPO WELCOME S.A.', 'Hombre'})",frozenset({'ANDINA'}),0.004183635532270402,0.5312020580580923,0.0032862264804044325,0.7854954034729317,1.4787130274766929,1.0,0.0010638706754974325,2.185491357910133,0.3250963462133719,0.006175962735413404,0.5424369918551195,0.39584089991835714
"frozenset({'GRUPO WELCOME S.A.', 'Mujer'})",frozenset({'ANDINA'}),0.006675013995307832,0.5312020580580923,0.005341720546821249,0.8002560819462229,1.506500341643456,1.0,0.0017959393749471596,2.3469948247219876,0.33846919486330107,0.010030734169495336,0.5739232189749482,0.40515599640531447
"frozenset({'GRUPO WELCOME S.A.', 'ANDINA'})",frozenset({'Mujer'}),0.00862794702722568,0.5769100924331323,0.005341720546821249,0.619118375433383,1.073162670499031,1.0,0.000364170829836313,1.1108173255884346,0.06876814662827412,0.009206746703984681,0.09976197079004974,0.31418878305302234
frozenset({'GRUPO WELCOME S.A.'}),"frozenset({'Mujer', 'ANDINA'})",0.012025281295003996,0.34177610071493586,0.005341720546821249,0.44420753375977257,1.2997033228203143,1.0,0.0012317667958145293,1.1842979875883446,0.23340034689631614,0.015329523435775429,0.15561791839538724,0.22991841590836912
"frozenset({'GRUPO WELCOME S.A.', 'San Andrés'})",frozenset({'ANDINA'}),0.010401398248770335,0.5312020580580923,0.007431401624737721,0.7144617912900576,1.344990631064016,1.0,0.0019061574683090828,1.6418045909159766,0.25919640217829,0.013912000000000002,0.3909141163735621,0.3642257872423097
"frozenset({'GRUPO WELCOME S.A.', 'ANDINA'})",frozenset({'San Andrés'}),0.00862794702722568,0.07694214275641327,0.007431401624737721,0.8613174839029223,11.194352705119197,1.0,0.006767548892874151,6.655906477767151,0.9185948306520941,0.0951052775499043,0.8497575043549186,0.4789508830233856
frozenset({'GRUPO WELCOME S.A.'}),"frozenset({'San Andrés', 'ANDINA'})",0.012025281295003996,0.047225083010337295,0.007431401624737721,0.6179815209665955,13.085874742270395,1.0,0.006863506717358502,2.4940545268920093,0.9348232354315235,0.1434108527131783,0.5990464565960554,0.38767142286679246
"frozenset({'Hombre', 'Mas de 79 Años'})",frozenset({'ANDINA'}),0.015811492818590896,0.5312020580580923,0.008354450935228434,0.5283783783783784,0.9946843585470351,1.0,-4.464659097779683e-05,0.99401282818628,-0.005400578756116083,0.01550971836572789,-0.006023233950254346,0.27205291148515476
"frozenset({'Hombre', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.038674056758985845,0.5312020580580923,0.021939514629904233,0.567292817679558,1.0679416788282075,1.0,0.001395776086075478,1.0834068882978203,0.06617867613461517,0.040040243017914375,0.07698574672057319,0.30429722739092335
"frozenset({'Punta Cana', 'Hombre'})",frozenset({'ANDINA'}),0.008418551581790288,0.5312020580580923,0.0063972445268731274,0.7598984771573605,1.4305262293887009,1.0,0.0019252926007579186,1.9524988279610116,0.3035116721719015,0.011997307217618491,0.48783580011451433,0.3859707180042866
"frozenset({'Hombre', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.011837252731755888,0.5312020580580923,0.00774763148110954,0.6545126353790613,1.2321349766071197,1.0,0.0014596584682470375,1.3569177629875488,0.1906574668972432,0.01447366320192876,0.26303566267841977,0.33454886424839797
"frozenset({'Hombre', 'San Andrés'})",frozenset({'ANDINA'}),0.027195767647976342,0.5312020580580923,0.018837043336310453,0.6926461345065996,1.3039221591849552,1.0,0.004390595591235736,1.5252710135574135,0.2395991365567762,0.03491180966410847,0.3443788080206911,0.36405364928942063
"frozenset({'Hombre', 'Santa Marta'})",frozenset({'ANDINA'}),0.01668753498826958,0.5312020580580923,0.010192002803334942,0.6107554417413572,1.1497610607422852,1.0,0.0013275498736497176,1.2043789232125983,0.13246457996833663,0.01895489767534274,0.16969652928451417,0.31497105983532203
"frozenset({'Hombre', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'ANDINA'}),0.005632310144568325,0.5312020580580923,0.004320383578269026,0.7670713201820941,1.444029270116659,1.0,0.0013284888378528605,2.012624389183826,0.3092349688539457,0.008113183321028472,0.5031363003577993,0.3876022704446129
"frozenset({'MAS HOTELES S.A.S', 'Mujer'})",frozenset({'ANDINA'}),0.005209245877260082,0.5312020580580923,0.003888772558085869,0.7465135356849877,1.405328771530002,1.0,0.0011216104271546813,1.84940029523361,0.28993307026324194,0.007302550275249971,0.45928417845651776,0.3769171193971377
"frozenset({'MAS HOTELES S.A.S', 'ANDINA'})",frozenset({'Mujer'}),0.00591007961300303,0.5769100924331323,0.003888772558085869,0.6579898770788142,1.1405414564750045,1.0,0.0004791879822611204,1.2370683766701438,0.1239560430112566,0.006717156059465284,0.19163724587986666,0.33236528394425596
frozenset({'MAS HOTELES S.A.S'}),"frozenset({'Mujer', 'ANDINA'})",0.008803155461161418,0.34177610071493586,0.003888772558085869,0.441747572815534,1.2925057424772397,1.0,0.0008800644105827265,1.1790793326323759,0.2283189741574631,0.011216842520461495,0.1518806476172972,0.22656285090050252
"frozenset({'MAS HOTELES S.A.S', 'ANDINA'})",frozenset({'Santa Marta'}),0.00591007961300303,0.05066087766605273,0.0031494784344058085,0.5328994938539408,10.518955028112957,1.0,0.0028500686141348297,2.032408678309364,0.9103135481855148,0.05895528357731381,0.5079729728216676,0.29753367775784345
"frozenset({'MAS HOTELES S.A.S', 'Santa Marta'})",frozenset({'ANDINA'}),0.00454259915301679,0.5312020580580923,0.0031494784344058085,0.6933207902163688,1.305192213958906,1.0,0.0007364404153903429,1.5286264180498406,0.23489636470067107,0.0059134565236578385,0.34581792634739406,0.34962487763101135
"frozenset({'Mujer', 'Mas de 79 Años'})",frozenset({'ANDINA'}),0.027576098150910014,0.5312020580580923,0.015187579858722175,0.5507515884084921,1.0368024371401474,1.0,0.0005390997677468222,1.0435160811835564,0.03650269629457965,0.02793937297569259,0.04170139968921277,0.2896712770890858
"frozenset({'Mas de 79 Años', 'ANDINA'})",frozenset({'Mujer'}),0.02354203079395061,0.5769100924331323,0.015187579858722175,0.6451261571973135,1.1182438401735673,1.0,0.0016059446973204824,1.1922262408111888,0.10829002575518584,0.025949940126756044,0.1612330229205477,0.3357259440589126
"frozenset({'Mexico City', 'Mujer'})",frozenset({'ANDINA'}),0.0057647848141294915,0.5312020580580923,0.004059707615584149,0.704225352112676,1.3257203006462408,1.0,0.000997442058056526,1.5849835179940688,0.24711765767779312,0.007618039517577624,0.3690786127129038,0.35593392218481235
"frozenset({'Mexico City', 'ANDINA'})",frozenset({'Mujer'}),0.006085288046938767,0.5769100924331323,0.004059707615584149,0.6671348314606741,1.156393067500374,1.0,0.0005490435259424701,1.2710549121840073,0.13607016125765636,0.00701236390477948,0.2132519292327533,0.33708590818594847
"frozenset({'Mujer', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.06423312123141615,0.5312020580580923,0.03699034644262778,0.5758765218548333,1.0841006978776717,1.0,0.0028695802490045774,1.1053336259339317,0.08290148427461247,0.0662381389654117,0.09529577628196362,0.3227558467043363
"frozenset({'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Mujer'}),0.058929861072532015,0.5769100924331323,0.03699034644262778,0.6277012327773749,1.0880399580635343,1.0,0.0029931148442016928,1.1364257548397168,0.08598307821850439,0.061769008456131584,0.12004810191842084,0.34590963817371123
"frozenset({'Panama City', 'Mujer'})",frozenset({'ANDINA'}),0.005786151696316777,0.5312020580580923,0.003974240086835009,0.6868537666174299,1.2930178944116884,1.0,0.0009006243975152157,1.497057578748451,0.22793436105799544,0.007456164965645519,0.33202302022611185,0.34716768215027405
"frozenset({'Panama City', 'ANDINA'})",frozenset({'Mujer'}),0.0061322951877507935,0.5769100924331323,0.003974240086835009,0.6480836236933798,1.1233702308102662,1.0,0.0004364571032424466,1.202245578927634,0.11049913736969247,0.0068631647307130315,0.16822318374256848,0.32748623077692
"frozenset({'Mujer', 'Punta Cana'})",frozenset({'ANDINA'}),0.013632070835487828,0.5312020580580923,0.010632160576393013,0.779937304075235,1.4682497784862516,1.0,0.0033907764929881814,2.1302926421576704,0.32332455868666254,0.01990288543841545,0.5305809257327443,0.39997629452987443
"frozenset({'Punta Cana', 'ANDINA'})",frozenset({'Mujer'}),0.017029405103266143,0.5769100924331323,0.010632160576393013,0.624341279799247,1.0822159084894365,1.0,0.0008077249041864871,1.126261377190359,0.07728610489962627,0.018227373294846812,0.11210663860758348,0.32138538645705644
frozenset({'Punta Cana'}),"frozenset({'Mujer', 'ANDINA'})",0.025264201498245778,0.34177610071493586,0.010632160576393013,0.42083897158322053,1.231329430884427,1.0,0.0019974603006461308,1.1365127606814542,0.19273904953998625,0.029831418910817486,0.12011546671908985,0.2259737632179025
"frozenset({'Mujer', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.020841256885477784,0.5312020580580923,0.013089352027930788,0.6280500307566127,1.1823185193456631,1.0,0.0020184334778476035,1.260379031339958,0.15748644758675595,0.024286586477850286,0.20658787941206785,0.3263455173693767
"frozenset({'ANDINA', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.020836983509040327,0.5769100924331323,0.013089352027930788,0.6281788351107466,1.0888678207402944,1.0,0.0010682859457026798,1.1378854877529219,0.08335168148324754,0.022388059701492543,0.12117694551603421,0.3254337779675184
"frozenset({'Mujer', 'SOLARIS MAYORISTA DE TURISMO'})",frozenset({'ANDINA'}),0.006734841265432231,0.5312020580580923,0.0057177776733174646,0.848984771573604,1.5982332121927867,1.0,0.0021402161324252968,3.1043090609262443,0.37684709091446833,0.010743277422255768,0.677867125864837,0.4298743092814321
"frozenset({'SOLARIS MAYORISTA DE TURISMO', 'ANDINA'})",frozenset({'Mujer'}),0.008709141179537364,0.5769100924331323,0.0057177776733174646,0.6565260058881256,1.1380040226358517,1.0,0.0006933862304173647,1.231796045173252,0.12233390729152696,0.00985991260197051,0.18817729288995227,0.33321852179207134
frozenset({'SOLARIS MAYORISTA DE TURISMO'}),"frozenset({'Mujer', 'ANDINA'})",0.012072288435816023,0.34177610071493586,0.0057177776733174646,0.4736283185840708,1.385785365311744,1.0,0.0015917580050182518,1.2504926129659089,0.2817893728414288,0.016424231264960412,0.2003151481013488,0.2451789596121234
"frozenset({'Mujer', 'San Andrés'})",frozenset({'ANDINA'}),0.042015837133077216,0.5312020580580923,0.028388039674026845,0.6756509357200976,1.2719283095213618,1.0,0.00606914051790261,1.4453500674734512,0.22316879052452862,0.05210441275667874,0.30812609173080596,0.3645460342089487
"frozenset({'San Andrés', 'ANDINA'})",frozenset({'Mujer'}),0.047225083010337295,0.5769100924331323,0.028388039674026845,0.6011220704008687,1.041968373036467,1.0,0.0011434126693708122,1.0607002197190234,0.04227438334161787,0.047651155951193964,0.057226555242067156,0.325164556655831
"frozenset({'Mujer', 'Santa Marta'})",frozenset({'ANDINA'}),0.03054609477494263,0.5312020580580923,0.018918237488622137,0.6193340794627868,1.1659105420767335,1.0,0.0026920890785350725,1.2315206501289073,0.14678497008825891,0.03485113283894636,0.1879957515163658,0.32747404669008373
"frozenset({'ANDINA', 'Santa Marta'})",frozenset({'Mujer'}),0.02911024029195708,0.5769100924331323,0.018918237488622137,0.6498825601879037,1.1264884575809868,1.0,0.0021242460710384874,1.208422830333544,0.11565228829831992,0.032223079498638875,0.17247508496344452,0.34133745493710116
"frozenset({'Mujer', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'ANDINA'}),0.010170635921147657,0.5312020580580923,0.008004034067356959,0.7869747899159664,1.4814980062255383,1.0,0.002601371334283762,2.2006688398850893,0.32834702707065777,0.015006569881101176,0.5455926935139336,0.40102128337759624
"frozenset({'ANDINA', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'Mujer'}),0.012324417645625986,0.5769100924331323,0.008004034067356959,0.6494452149791955,1.1257303754908232,1.0,0.0008939531442343444,1.2069152259375333,0.11308148697742033,0.013770843749080964,0.17144139164936073,0.3316595931415559
frozenset({'TOUR VACATION GROUP HOTELES AZUL S.A.S'}),"frozenset({'Mujer', 'ANDINA'})",0.01747383625276167,0.34177610071493586,0.008004034067356959,0.45805820494008315,1.3402288924881098,1.0,0.0020318944483567894,1.214565669754796,0.25837357311822684,0.02278755140277879,0.17666041046435435,0.24073857257432024
"frozenset({'Punta Cana', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.00855957300422637,0.5312020580580923,0.005722051049754922,0.6684972541188218,1.2584613406104592,1.0,0.0011751882538113866,1.4141600567916282,0.20715198067906915,0.010714657234994278,0.29286646501051145,0.3396345729183868
"frozenset({'San Andrés', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.011444102099509844,0.5312020580580923,0.0060639211647514814,0.5298730395817773,0.9974980923809418,1.0,-1.520942313508293e-05,0.9971730647501419,-0.0025307978662095364,0.01130100984358574,-0.002834949468442069,0.2706442547975256
"frozenset({'PRICE RES S.A.S.', 'Santa Marta'})",frozenset({'ANDINA'}),0.015401248680595024,0.5312020580580923,0.00750404902417449,0.4872364039955605,0.9172336526269187,1.0,-0.0006771259716220656,0.914257458202725,-0.08395230324368934,0.013919605558329964,-0.09378380348772924,0.2506814737889391
"frozenset({'San Andrés', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.010781728751704009,0.5312020580580923,0.007311747084488926,0.67816091954023,1.2766534113579548,1.0,0.0015844705821596496,1.4566221767480707,0.2190639379402874,0.01367520001278803,0.31348017628530556,0.3459627251657145
"frozenset({'Santa Marta', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.00582461208425389,0.5312020580580923,0.0032648595982171474,0.5605282465150403,1.055207219196694,1.0,0.00017081367167144645,1.0667305423486146,0.052625363778520125,0.0061166976237750584,0.06255613737438728,0.28333720961768266
"frozenset({'San Andrés', 'TOUR VACATION GROUP HOTELES AZUL S.A.S'})",frozenset({'ANDINA'}),0.005290440029571765,0.5312020580580923,0.0037605712649621593,0.7108239095315024,1.3381422356119086,1.0,0.0009502786332207234,1.6211504249276028,0.2540392660066028,0.007059031147974941,0.3831540956203012,0.3589516353900222
"frozenset({'ASSIST CARD DE COLOMBIA', 'CARIBE'})",frozenset({'Mujer'}),0.01796954791950668,0.5769100924331323,0.011999641036379254,0.6677764565992865,1.1575052427717518,1.0,0.001632827485155055,1.2735097074578945,0.138562940942272,0.02058681212334492,0.2147684511992127,0.34428815126317686
"frozenset({'Entre 33 y 43 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.011627857286320495,0.5769100924331323,0.007226279555739785,0.6214626975376699,1.0772262536032884,1.0,0.0005180513338893574,1.1176967363975212,0.07253331746579748,0.012430989994927625,0.10530292570851801,0.31699426533982333
"frozenset({'Entre 43 y 54 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.016315751238210822,0.5769100924331323,0.010542419671206418,0.6461498166579361,1.1200182231737075,1.0,0.00112969811625422,1.1956752532126582,0.10893473636879258,0.018092877258859424,0.16365250739019527,0.33221187768475063
"frozenset({'Entre 55 y 66 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.018649014773062345,0.5769100924331323,0.012183396223189905,0.6532997250229148,1.1324116766056342,1.0,0.0014245913866756579,1.2203333487255854,0.11915097020348304,0.020884304906456482,0.1805517721495387,0.3372090435545608
"frozenset({'Entre 67 y 78 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.011029584585076515,0.5769100924331323,0.007401487989675523,0.6710577295621852,1.1631929105833163,1.0,0.0010384093271999795,1.2862132525678276,0.14186205332142054,0.012749355907250647,0.22252394927235006,0.34194363207911266
"frozenset({'PACIFICO', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.005700684167567637,0.5769100924331323,0.003572542701714051,0.6266866566716641,1.0862813198996015,1.0,0.00028376047167051176,1.1333372222775129,0.07988354479952016,0.006169787230902073,0.11765008653784736,0.3164396016967701
"frozenset({'Punta Cana', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.005722051049754922,0.5769100924331323,0.0031537518108432656,0.5511575802837939,0.955361307616016,1.0,-0.00014735718917794835,0.9426246027155339,-0.0448840567433339,0.005442397604755094,-0.06086770610397577,0.27831210322846667
"frozenset({'San Andrés', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.010444132013144905,0.5769100924331323,0.005628036768130868,0.5388707037643209,0.9340635756459393,1.0,-0.0003972883969563948,0.9175081935167922,-0.06658600299379545,0.009674717912552894,-0.08990852296045239,0.2743130935285186
"frozenset({'Santa Marta', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.007243373061489614,0.5769100924331323,0.004367390719081053,0.6029498525073747,1.0451365999932833,1.0,0.0001886156966494192,1.065583051004221,0.043502377260515195,0.007532762356825922,0.061546634907917,0.3052600834006714
"frozenset({'Mas de 79 Años', 'CARIBE'})",frozenset({'AVIANCA'}),0.012892776711807767,0.26595358258513635,0.005572482874443927,0.4322174345376201,1.6251611666079355,1.0,0.0021436027184684376,1.2928301467254195,0.3897007366531417,0.020391568149121162,0.22650318564052857,0.22658513728969862
"frozenset({'AVIANCA', 'CARIBE'})",frozenset({'Mujer'}),0.0725662052844573,0.5769100924331323,0.04776352844145688,0.6582062304929038,1.1409164774998182,1.0,0.005899352243278963,1.2378514335618505,0.1331757063956513,0.07937928340612904,0.1921486109826976,0.37049910490578775
"frozenset({'Entre 25 y 32 Años', 'AVIANCA'})",frozenset({'Hombre'}),0.016298657732460996,0.3220672885853842,0.006657920489558005,0.4084950183534347,1.2683530207232996,1.0,0.0014086559860830858,1.1461149651309153,0.21508150996384143,0.020071629177295096,0.12748718023608144,0.2145837350610684
"frozenset({'Entre 25 y 32 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.016298657732460996,0.5769100924331323,0.00964073724290299,0.5915049816465652,1.0252983773465958,1.0,0.00023787710393292916,1.0357284386778132,0.025082980014334434,0.016520331871205853,0.03449595216621001,0.3041079844862925
"frozenset({'Entre 33 y 43 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.03329387582422748,0.5769100924331323,0.020435286123919368,0.6137851366961878,1.0639181819606138,1.0,0.001227713144707064,1.0954780557838038,0.06214722094813148,0.034649663067893625,0.08715652064384823,0.3246035482667612
"frozenset({'AVIANCA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.050233540022307024,0.5769100924331323,0.032862264804044326,0.654189706507869,1.1339543458995631,1.0,0.003882028586531732,1.2234740131484698,0.12437824066295555,0.055297484647577416,0.18265530019177537,0.3555761237630419
"frozenset({'Entre 55 y 66 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.06496814197865876,0.5769100924331323,0.042216685825637694,0.6498059593501283,1.1263556798071532,1.0,0.00473590903152081,1.2081585020171095,0.11997556588539368,0.0704008551576697,0.17229403399435875,0.36149159753715404
"frozenset({'Entre 67 y 78 Años', 'AVIANCA'})",frozenset({'Mujer'}),0.051455725683419724,0.5769100924331323,0.03516134132739619,0.6833319491736568,1.1844687034190853,1.0,0.005476013867160619,1.3360675523243264,0.16418803236719218,0.05927356030371578,0.2515348507189455,0.3721398229286925
